,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,Slvl,ExteriorBin,Interest,Qrtr,ATNHPIUS11180Q,SalePriceAd,Rank
16,1.5409627556327752,0.0,20.343998425380768,Pave,1.1943176378757767,Lvl,AllPub,CulDSac,0.0,NAmes,Norm,1Fam,6,2.440268378362637,Gable,CompShg,BrkFace,7.873203454932757,1.5409627556327752,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,0.7304631471189666,5,10.643869732390646,0.7304631471189666,0.0,9.870950045978935,12.136614936437766,GasA,2.055641538058108,0.7304631471189666,SBrkr,12.136614936437766,0.0,0.0,12.136614936437766,2,0.7304631471189666,3,2.055641538058108,5,0.7304631471189666,3,Attchd,3,2,480,Y,0.0,0.0,0.0,None,Shed,11.147538247731708,3,2010,WD,Normal,33.133704153358664,0.0,1.5409627556327752,4.969939052451073,4.969939052451073,0.7304631471189666,2.0,15.824944231801265,0.0,0.0,0.0,0.0,1.0,0.7304631471189666,0,0.5,0.16451612903225812,1,7.65652869023214,30.329373358429788,1.4345352261929687
17,1.5409627556327752,72.0,20.17898998870793,Pave,1.5409627556327752,Lvl,AllPub,Inside,0.0,Sawyer,Norm,Duplex,4,2.055641538058108,Gable,CompShg,None,0.0,1.5409627556327752,1.5409627556327752,Slab,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,GasA,1.5409627556327752,0.7304631471189666,SBrkr,12.869967192359528,0.0,0.0,12.869967192359528,2,1.1943176378757767,3,2.2596737867230705,5,0.0,0,CarPort,1,2,516,Y,0.0,0.0,0.0,None,Shed,10.272201962485878,10,2006,WD,Normal,30.234988073211056,0.0,1.5409627556327752,4.9269180446816625,4.9269180446816625,0.7304631471189666,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7304631471189666,0,0.5,5.245161290322579,4,7.675220582860719,27.589936783269216,1.3195401486046832
18,1.5409627556327752,66.0,21.15593916413874,Pave,1.5409627556327752,Lvl,AllPub,Inside,0.0,SawyerW,RRAe,1Fam,5,2.055641538058108,Gable,CompShg,None,0.0,1.5409627556327752,1.5409627556327752,PConc,1.5409627556327752,1.5409627556327752,0.7304631471189666,6,10.934618655762014,0.7304631471189666,0.0,10.105326135535595,12.431864645976223,GasA,2.055641538058108,0.7304631471189666,SBrkr,12.431864645976223,0.0,0.0,12.431864645976223,3,0.7304631471189666,4,2.2596737867230705,5,0.0,0,Detchd,1,2,576,Y,0.0,0.0,0.0,None,None,0.0,6,2008,WD,Normal,33.52339932530267,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,0.7304631471189666,2.5,16.754429002096426,6.694190605394483,0.7304631471189666,0.0,0.0,1.0,0.7304631471189666,0,1.0,2.001,2,7.710012632265674,30.551789085008075,1.2429168056953586
19,1.5409627556327752,70.0,18.783792766557852,Pave,1.5409627556327752,Lvl,AllPub,Inside,0.0,NAmes,Norm,1Fam,5,2.2596737867230705,Hip,CompShg,None,0.0,1.5409627556327752,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,0.7304631471189666,2,10.292419534723528,0.7304631471189666,0.0,10.396380943459564,12.206045858465664,GasA,1.5409627556327752,0.7304631471189666,SBrkr,12.96578155387519,0.0,0.0,12.96578155387519,3,0.7304631471189666,3,2.2596737867230705,4,0.0,0,Attchd,1,1,294,Y,0.0,0.0,0.0,MnPrv,None,0.0,5,2009,COD,Abnorml,32.72110663438464,0.0,1.5409627556327752,5.133567292834429,5.392276337227255,0.7304631471189666,1.0,13.368019549360682,0.0,0.0,0.0,0.0,1.0,0.7304631471189666,0,0.75,0.17741935483870971,2,7.7262742054182745,29.76736389497998,1.4345352261929687
20,1.5409627556327752,101.0,21.31189299144891,Pave,1.1943176378757767,Lvl,AllPub,Corner,0.0,NridgHt,Norm,1Fam,8,2.055641538058108,Gable,CompShg,BrkFace,9.590598420556384,1.8203341036428238,1.5409627556327752,PConc,2.055641538058108,1.5409627556327752,1.5409627556327752,1,0.0,0.7304631471189666,0.0,12.543063139022069,12.543063139022069,GasA,2.055641538058108,0.7304631471189666,SBrkr,12.543063139022069,12.689051809657878,0.0,14.728374093438743,4,0.7304631471189666,4,2.750250297485029,5,0.7304631471189666,4,BuiltIn,2,3,853,Y,8.511219710154148,0.0,0.0,None,None,0.0,11,2006,New,Partial,38.07905848707745,0.0,1.5409627556327752,0.0,0.7304631471189666,0.7304631471189666,3.5,12.543063139022069,7.538897810304354,0.0,0.0,0.0,2.0,0.7304631471189666,0,1.0,5.245666666666668,4,7.675220582860719,34.87172469603635,1.2429168056953586
21,0.7304631471189666,57.0,18.727395699660036,Pave,1.5409627556327752,Bnk,AllPub,Inside,0.0,IDOTRR,Norm,1Fam,7,2.440268378362637,Gable,CompShg,None,0.0,1.5409627556327752,1.5409627556327752,PConc,1.5409627556327752,1.5409627556327752,0.7304631471189666,1,0.0,0.7304631471189666,0.0,10.897673633652223,10.897673633652223,GasA,2.055641538058108,0.7304631471189666,FuseF,12.416413417670666,0.0,0.0,12.416413417670666,3,0.7304631471189666,4,2.2596737867230705,5,0.7304631471189666,4,Attchd,1,1,280,N,0.0,0.0,0.0,GdPrv,None,0.0,6,2007,WD,Normal,32.73808767201455,0.0,1.5409627556327752,5.59142712460611,6.148460831341732,0.7304631471189666,1.0,10.897673633652223,8.158132683068054,0.0,0.0,0.0,1.5,0.0,0,0.5,5.254,2,7.7244866905951906,29.787625703082146,1.2429168056953586
22,1.5409627556327752,75.0,19.770362266043758,Pave,1.5409627556327752,Lvl,AllPub,Inside,0.0,CollgCr,Norm,1Fam,8,2.055641538058108,Hip,CompShg,BrkFace,8.873157741448868,1.8203341036428238,1.5409627556327752,PConc,1.8203341036428238,1.5409627556327752,0.7304631471189666,1,0.0,0.7304631471189666,0.0,13.816566297617028,13.816566297617028,GasA,2.055641538058108,0.7304631471189666,SBrkr,13.847538317014754,0.0,0.0,13.847538317014754,3,0.7304631471189666,4,2.440268378362637,5,0.7304631471189666,4,Attchd,2,2,534,Y,7.762392291686519,0.0,0.0,None,None,0.0,9,2008,WD,Normal,35.81173816751385,0.0,1.5409627556327752,2.2596737867230705,2.2596737867230705,0.7304631471189666,2.0,13.816566297617028,7.6067103813508625,0.0,0.0,0.0,1.0,0.7304631471189666,0,1.0,1.811666666666666,3,7.701778163431342,32.69360231471436,1.2429168056953586
23,0.7304631471189666,44.0,16.656243952920164,Pave,1.5409627556327752,Lvl,AllPub,Inside,0.0,MeadowV,Norm,TwnhsE,5,2.440268378362637,Gable,CompShg,None,0.0,1.5409627556327752,1.5409627556327752,PConc,1.8203341036428238,1.5409627556327752,0.7304631471189666,6,11.640795289083194,0.7304631471189666,0.0,8.103593650252291,12.236142518909933,GasA,1.5409627556327752,0.7304631471189666,SBrkr,12.290177871756853,0.0,0.0,12.290177871756853,3,0.7304631471189666,3,2.2596737867230705,5,0.7304631471189666,3,Attchd,1,2,572,Y,6.65495044352145,0.0,0.0,None,None,0.0,6,2007,WD,Normal,32.323098108158355,0.0,1.5409627556327752,4.545285536716194,4.545285536716194,0.7304631471189666,2.0,17.42244944118266,6.844946025203906,0.0,0.7304631471189666,0.0,1.0,0.7304631471189666,0,1.0,5.254,2,7.7244866905951906,29.403710739613036,1.2429168056953586
24,1.5409627556327752,0.0,19.117502396939127,Pave,1.1943176378757767,Lvl,AllPub,Inside,0.0,Sawyer,Norm,1Fam,5,2.6025944687727294,Gable,CompShg,None,0.0,1.5409627556327752,1.8203341036428238,CBlock,1.5409627556327752,1.5409627556327752,1.1943176378757767,3,7.9678374640434715,2.055641538058108,11.023122571213104,8.147315588624346,12.290177871756853,GasA,2.055641538058108,0.7304631471189666,SBrkr,12.290177871756853,0.0,0.0,12.290177871756853,3,0.7304631471189666,4,2.2596737867230705,5,0.7304631471189666,3,Attchd,1,1,270,Y,9.752378680578557,0.0,0.0,MnPrv,None,0.0,5,2010,WD,Normal,33.331240868230225,0.0,1.5409627556327752,2.750250297485029,5.0533710494211155,0.7304631471189666,2.0,16.38232318424642,6.448232316019433,0.0,0.0,0.0,1.0,0.7304631471189666,0,0.75,0.2006451612903227,2,7.701907032837922,30.394859922331126,1.3195401486046832
25,1.5409627556327752,110.0,21.31631923987327,Pave,1.5409627556327752,Lvl,AllPub,Corner,0.0,NridgHt,Norm,1Fam,8,2.055641538058108,Gable,CompShg,Stone,10.910037588615648,1.8203341036428238,1.5409627556327752,PConc,1.8203341036428238,1.5409627556327752,0.7304631471189666,1,0.0,0.7304631471189666,0.0,13.43208528618426,13.43208528618426,GasA,2.055641538058108,0.7304631471189666,SBrkr,13.496903957925936,0.0,0.0,13.496903957925936,3,0.7304631471189666,4,2.440268378362637,5,0.7304631471189666,4,Attchd,2,3,890,Y,0.0,0.0,0.0,None,None,0.0,7,2009,WD,Normal,36.507233807730245,0.0,1.5409627556327752,1.1943176378757767,1.1943176378757767,0.7304631471189666,2.0,13.43208528618426,5.559490358416789,0.0,0.0,0.0,1.0,0.7304631471189666,0,1.0,0.1558064516129032,3,7.701004809417024,33.34020941849286,1.2429168056953586
26,1.5409627556327752,60.0,18.598237927298484,Pave,1.5409627556327752,Lvl,AllPub,Corner,0.0,NAmes,Norm,1Fam,5,2.440268378362637,Gable,CompShg,None,0.0,1.5409627556327752,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,1.1943176378757767,4,8.453929696886426,1.5409627556327752,10.200342662007953,7.873203454932757,11.831021744455525,GasA,1.5409627556327752,0.7304631471189666,SBrkr,11.831021744455525,0.0,0.0,11.831021744455525,3,0.7304631471189666,4,2.055641538058108,5,0.0,0,Detchd,1,2,576,Y,8.335516734766312,0.0,0.0,None,None,0.0,5,2010,WD,Normal,32.54025166435292,0.0,1.5409627556327752,2.885846472488202,2.055641538058108,0.7304631471189666,1.5,14.752598561603806,4.597156711708115,0.0,0.0,0.0,1.0,0.7304631471189666,0,0.5,0.2006451612903227,2,7.701907032837922,29.66194323575289,1.4345352261929687
27,1.5409627556327752,98.0,20.42865738002689,Pave,1.5409627556327752,Lvl,AllPub,Inside,0.0,NridgHt,Norm,1Fam,8,2.055641538058108,Gable,CompShg,Stone,8.103593650252291,1.8203341036428238,1.5409627556327752,PConc,2.055641538058108,1.5409627556327752,0.7304631471189666,6,12.689051809657878,0.7304631471189666,0.0,10.200342662007953,13.68815953063993,GasA,2.055641538058108,0.7304631471189666,SBrkr,13.68815953063993,0.0,0.0,13.68815953063993,3,0.7304631471189666,4,2.440268378362637,5,0.7304631471189666,4,Attchd,2,3,772,Y,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,37.670421533936974,0.0,1.5409627556327752,1.1943176378757767,1.1943176378757767,0.7304631471189666,3.0,18.90041501184494,5.357203202420049,0.0,0.0,0.0,1.0,0.7304631471189666,0,1.0,0.2006451612903227,2,7.701907032837922,34.41547357008811,1.2429168056953586
